OBJT_ID,POLICE,POLCSTTN,FCLTY_TY,FCLTY_CD,FCLTY_NM,ADRES,RN_ADRES,TELNO,CTPRVN_CD,SGG_CD,X,Y
2712,전북청,김제,치안센터,510040,요촌치안센터,null,김제시 동서3길 57,null,52,52210,14124595.8677,4273166.64397
2713,전북청,김제,치안센터,510040,부량치안센터,null,김제시 벽골제로 202,null,52,52210,14120161.3556,4264016.70695
2714,전북청,김제,치안센터,510040,황산치안센터,null,김제시 황산면 용마로 124,null,52,52210,14131839.7832,4272726.39093
2715,전북청,김제,치안센터,510040,청하치안센터,null,김제시 청하면 만경로 1499,null,52,52210,14119638.4323,4288109.14639
2716,전북청,김제,치안센터,510040,성덕치안센터,null,김제시 성덕면 지평선로 88,null,52,52210,14114464.3135,4274526.6999
2717,전북청,김제,치안센터,510040,광활치안센터,null,김제시 광활면 광활11길 38,null,52,52210,14108843.8036,4277720.95792
2718,전북청,완주,치안센터,510040,비봉치안센터,null,완주군 비봉면 천호로 566,null,52,52710,14152936.708,4300176.85557
2719,전북청,완주,치안센터,510040,경천치안센터,null,전라북도 완주군 경천면 대둔산로 251,null,52,52710,14165608.3615,4303684.15432
2720,전북청,완주,치안센터,510040,동상치안센터,null,완주군 동상면 동상로 1407,null,52,52710,14170599.215,4291826.44965
2721,전북청,고창,치안센터,510040,고수치안센터,null,고창군 고수면 고인돌대로 1406,null,52,52790,14101744.904,4219657.21397
2722,전북청,고창,치안센터,510040,상하치안센터,null,고창군 상하면 상하로 84,null,52,52790,14081286.3297,4224538.4151
2723,전북청,고창,치안센터,510040,심원치안센터,null,고창군 심원면 심원로 207,null,52,52790,14087561.8435,4235331.6312
2724,전북청,고창,치안센터,510040,성내치안센터,null,고창군 성내면 시기1길 61,null,52,52790,14108829.6326,4237563.12702
2725,전북청,고창,치안센터,510040,신림치안센터,null,고창군 신림면 신림로 178,null,52,52790,14106063.744,4230471.65331
2726,전북청,부안,치안센터,510040,동진치안센터,null,부안군 동진로 106,null,52,52800,14108641.5806,4266385.98422
2727,전북청,부안,치안센터,510040,백산치안센터,null,부안군 백산로 339,null,52,52800,14113879.3073,4260030.53188
2728,전북청,부안,치안센터,510040,행안치안센터,null,부안군 변산로 117,null,52,52800,14105107.042,4263454.77695
2729,전북청,부안,치안센터,510040,변산치안센터,null,부안군 지서로 69,null,52,52800,14085182.1779,4254487.10286
2730,전북청,부안,치안센터,510040,식도치안센터,null,부안군 식도1길 4-5,null,52,52800,14058132.499,4249202.57663
2731,전북청,임실,치안센터,510040,삼계치안센터,null,임실군 삼계면 충효로 1286,null,52,52750,14168195.9831,4233094.64031
2732,전북청,임실,치안센터,510040,성수치안센터,null,임실군 성수면 임진로 176,null,52,52750,14174226.6274,4249686.66769
2733,전북청,임실,치안센터,510040,지사치안센터,null,임실군 지사면 충효로 2413,null,52,52750,14177123.8174,4240572.3727
2734,전북청,임실,치안센터,510040,청웅치안센터,null,임실군 청웅면 청웅로 193,null,52,52750,14160259.9498,4241970.64243
2735,전북청,임실,치안센터,510040,신덕치안센터,null,임실군 신덕면 수리로 97,null,52,52750,14157380.2259,4257307.01677
2736,전북청,임실,치안센터,510040,덕치치안센터,null,임실군 덕치면 인덕로 1395,null,52,52750,14155031.6741,4233345.75698
2737,전북청,임실,치안센터,510040,운암치안센터,null,임실군 운암면 상운길 58,null,52,52750,14154686.6727,4254753.2206
2738,전북청,순창,치안센터,510040,유등치안센터,null,순창군 유등면 유등로 385,null,52,52770,14158283.2607,4213055.71296
2739,전북청,순창,치안센터,510040,풍산치안센터,null,순창군 풍산면 금풍로 1027,null,52,52770,14153119.2275,4209925.24751
2740,전북청,순창,치안센터,510040,인계치안센터,null,순창군 인계면 인덕로 221,null,52,52770,14153317.0867,4219914.45711
2741,전북청,순창,치안센터,510040,금과치안센터,null,순창군 금과면 금풍로 5,null,52,52770,14146057.631,4211864.04167
2742,전북청,순창,치안센터,510040,적성치안센터,null,순창군 적성면 적성로 143,null,52,52770,14160890.5302,4218053.76619
2743,전북청,진안,치안센터,510040,상전치안센터,null,진안군 상전면 진성로 246,null,52,52720,14191872.8595,4276847.859
2744,전북청,진안,치안센터,510040,안천치안센터,null,진안군 안천면 노성리 692-2,null,52,52720,14199412.8626,4286684.12376
2745,전북청,진안,치안센터,510040,용담치안센터,null,진안군 용담면 송풍리 903-7,null,52,52720,14195079.2282,4296509.82835
2746,전북청,장수,치안센터,510040,계남치안센타,null,장수군 계남면 장수로 3073,null,52,52740,14201900.7308,4259851.18305
2747,전북청,무주,치안센터,510040,괴목치안센터,null,무주군 적상면 괴목로 542,null,52,52730,14217210.0217,4293426.55941
2748,전남청,목포서,치안센터,510040,달리도치안센터,null,전남 목포시 달리길 361,null,46,46110,14062571.8869,4133667.32523
2749,전남청,목포서,치안센터,510040,율도치안센터,null,전남 목포시 율도안길 1-4,null,46,46110,14061784.7579,4136095.13085
2750,전남청,여수서,치안센터,510040,무선치안센터,null,전남 여수시 성산로 43,null,46,46130,14209054.2437,4133307.06974
2751,전남청,여수서,치안센터,510040,안산치안센터,null,전남 여수시 소호로 644,null,46,46130,14210601.2284,4131174.6686
2752,전남청,여수서,치안센터,510040,대경도치안센터,null,전남 여수시 대경도2길 14,null,46,46130,14217994.9354,4125658.20759
2753,전남청,여수서,치안센터,510040,대교치안센터,null,전남 여수시 돌산읍 돌산로 3623,null,46,46130,14219650.8462,4127314.69583
2754,전남청,여수서,치안센터,510040,국동치안센터,null,전남 여수시 어항단지로 18,null,null,null,14217350.4178,4126657.59992
2755,전남청,여수서,치안센터,510040,초도치안센터,null,전남 여수시 삼산면 대동길 10,null,46,46130,14165163.7403,4061000.27845
2756,전남청,여수서,치안센터,510040,손죽치안센터,null,전남 여수시 삼산면 평도길 42,null,46,46130,14187583.0071,4061599.62269
2757,전남청,여수서,치안센터,510040,개도치안센터,null,전남 여수시 화정면 개도화산1길 4,null,46,46130,14211449.1044,4105857.07505
2758,전남청,여수서,치안센터,510040,낭도치안센터,null,전남 여수시 화정면 여산길 75,null,46,46130,14197595.9504,4110473.45496
2759,전남청,여수서,치안센터,510040,월호치안센터,null,전남 여수시 화정면 월호골길 10,null,46,46130,14217861.8084,4106487.33317
2760,전남청,여수서,치안센터,510040,여자치안센터,null,전남 여수시 화정면 여자대동길 29-4,null,46,46130,14192403.2746,4132089.11481
2761,전남청,여수서,치안센터,510040,적금치안센터,null,전남 여수시 화정면 적금뒷등길 5-12,null,46,46130,14194864.2035,4113184.76223
2762,전남청,여수서,치안센터,510040,연도치안센터,null,전남 여수시 남면 연도리 1619-10,null,46,46130,14226453.4022,4086888.83719
2763,전남청,순천서,치안센터,510040,상사치안센터,null,전남 순천시 상사면 상사호길 336,null,46,46150,14188176.2064,4155698.75679
2764,전남청,순천서,치안센터,510040,월등치안센터,null,전남 순천시 월등면 월등로 552,null,46,46150,14180069.5315,4176342.3319
2765,전남청,순천서,치안센터,510040,외서치안센터,null,전남 순천시 외서면 쌍향수길 476,null,46,46150,14168140.9133,4152487.80433
2766,전남청,나주서,치안센터,510040,다도치안센터,null,전남 나주시 다도면 다도로 767,null,46,46170,14118361.9874,4156609.57862
2767,전남청,나주서,치안센터,510040,세지치안센터,null,전남 나주시 세지면 동창로 120,null,46,46170,14109545.339,4152869.55952
2768,전남청,나주서,치안센터,510040,문평치안센터,null,전남 나주시 문평면 안곡리 119-4,null,46,46170,14093456.3219,4171443.06705
2769,전남청,나주서,치안센터,510040,동강치안센터,null,전남 나주시 동강면 동강로 569,null,46,46170,14089045.621,4155051.72065
2770,전남청,나주서,치안센터,510040,반남치안센터,null,전남 나주시 반남면 고본로 607,null,46,46170,14098899.1548,4150785.13454
2771,전남청,광양서,치안센터,510040,봉강치안센터,null,전남 광양시 봉강면 조양길 47,null,46,46230,14202207.3492,4165370.67764
2772,전남청,광양서,치안센터,510040,진월치안센터,null,전남 광양시 진월면 선소중앙길 34,null,46,46230,14221947.8905,4160894.14331
2773,전남청,광양서,치안센터,510040,다압치안센터,null,전남 광양시 다압면 섬진강매화로 2137,null,46,46230,14214504.9135,4180598.99218
2774,전남청,고흥서,치안센터,510040,두원치안센터,null,전남 고흥군 두원면 두원로 456,null,46,46770,14168231.3381,4115697.77499
2775,전남청,고흥서,치안센터,510040,도덕치안센터,null,전남 고흥군 도덕면 고흥로 481,null,46,46770,14157173.3609,4105047.80125
2776,전남청,고흥서,치안센터,510040,소록치안센터,null,전남 고흥군 도양읍 소록선창길 5,null,46,46770,14152543.3161,4098881.92623
2777,전남청,고흥서,치안센터,510040,시산치안센터,null,전남 고흥군 도양읍 시산살푸섬길 7-2,null,46,46770,14166497.9044,4081846.55259
2778,전남청,고흥서,치안센터,510040,남양치안센터,null,전남 고흥군 남양면 남향희망길 5-4,null,46,46770,14175287.658,4127012.31829
2779,전남청,고흥서,치안센터,510040,탄포치안센터,null,전남 고흥군 남양면 우주항공길 4070,null,46,46770,14174706.9822,4130277.65302
2780,전남청,고흥서,치안센터,510040,동일치안센터,null,전남 고흥군 동일면 우주로 2613,null,46,46770,14189653.7945,4096496.7268
2781,전남청,해남서,치안센터,510040,계곡치안센터,null,전남 해남군 계곡면 해남로 1438,null,46,46820,14099627.1397,4115763.67165
2782,전남청,해남서,치안센터,510040,북일치안센터,null,전남 해남군 북일면 만원길 26-8,null,46,46820,14101057.3057,4091311.69656
2783,전남청,무안서,치안센터,510040,망운치안센터,null,전남 무안군 망운면 망운로 5,null,46,46840,14069856.8792,4165613.49104
2784,전남청,무안서,치안센터,510040,몽탄치안센터,null,전남 무안군 몽탄면 몽탄로 846,null,46,46840,14082254.1302,4154638.38894
2785,전남청,장흥서,치안센터,510040,부산치안센터,null,전남 장흥군 부산면 부산로 3,null,46,46800,14126795.2514,4126188.55567
2786,전남청,장흥서,치안센터,510040,유치치안센터,null,전남 장흥군 유치면 유치로 32,null,46,46800,14119544.924,4137024.25499
2787,전남청,장흥서,치안센터,510040,장동치안센터,null,전남 장흥군 장동면 흥성로 1568,null,46,46800,14137278.3526,4130177.98906
2788,전남청,보성서,치안센터,510040,웅치치안센터,null,전남 보성군 웅치면 일림로 1020,null,46,46780,14140047.8368,4125418.72694
2789,전남청,보성서,치안센터,510040,낙성치안센터,null,전남 보성군 벌교읍 채동선로 754,null,46,46780,14172075.6677,4147194.74244
2790,전남청,보성서,치안센터,510040,장도치안센터,null,전남 보성군 벌교읍 장도길 204-13,null,46,46780,14188174.8928,4135487.83519
2791,전남청,보성서,치안센터,510040,문덕치안센터,null,전남 보성군 문덕면 장운길 50,null,46,46780,14156663.5621,4154280.61955
2792,전남청,보성서,치안센터,510040,득량치안센터,null,전남 보성군 득량면 충위로 1498,null,46,46780,14156214.7776,4131647.60757
2793,전남청,보성서,치안센터,510040,율어치안센터,null,전남 보성군 율어면 율어로 554,null,46,46780,14158318.3041,4146287.44399
2794,전남청,보성서,치안센터,510040,노동치안센터,null,전남 보성군 노동면 광곡길 19-2,null,46,46780,14145492.5844,4136498.91037
2795,전남청,영광서,치안센터,510040,불갑치안센터,null,전남 영광군 불갑면 함영로 2902,null,46,46870,14082663.708,4192767.59803
2796,전남청,영광서,치안센터,510040,묘량치안센터,null,전남 영광군 묘량면 묘량로 245-16,null,46,46870,14086501.6923,4198513.54462
2797,전남청,영광서,치안센터,510040,군서치안센터,null,전남 영광군 군서면 성왕로 545,null,46,46870,14079672.2527,4198454.81758
2798,전남청,영광서,치안센터,510040,안마치안센터,null,전남 영광군 낙월면 안마길 22,null,46,46870,14028310.4415,4210807.83881
2799,전남청,영광서,치안센터,510040,원흥치안센터,null,전남 영광군 영광읍 영대4길 16,null,46,46870,14086776.5179,4205236.92338
2800,전남청,화순서,치안센터,510040,이십곡치안센터,null,전남 화순군 화순읍 화보로 4254,null,46,46790,14135061.2914,4173010.2685
2801,전남청,화순서,치안센터,510040,춘양치안센터,null,전남 화순군 춘향면 춘향로 108,null,46,46860,14077992.8089,4176511.06059
2802,전남청,화순서,치안센터,510040,한천치안센터,null,전남 화순군 한천면 한계1길 52,null,46,46790,14137637.4248,4160798.02312
2803,전남청,화순서,치안센터,510040,도암치안센터,null,전남 화순군 도암면 천태로 425,null,46,46790,14126164.6488,4155315.47884
2804,전남청,화순서,치안센터,510040,청풍치안센터,null,전남 화순군 청풍면 평지촌길 28,null,46,46790,14134361.448,4147242.84556
2805,전남청,화순서,치안센터,510040,이서치안센터,null,전남 화순군 백아면 적벽로 817,null,46,46790,14145841.4486,4178851.52783
2806,전남청,화순서,치안센터,510040,백아치안센터,null,전남 화순군 백아면 학천길 22,null,46,46790,14152361.0972,4186731.79762
2807,전남청,함평서,치안센터,510040,주포치안센터,null,전남 함평군 함평읍 주포리 343,null,46,46860,14077992.8089,4176511.06059
2808,전남청,함평서,치안센터,510040,엄다치안센터,null,전남 함평군 엄다면 엄다길 9,null,46,46860,14083196.0267,4165485.62089
2809,전남청,함평서,치안센터,510040,신광치안센터,null,전남 함평군 신광면 신광중앙길 67,null,46,46860,14081511.2396,4184704.33419
2810,전남청,영암서,치안센터,510040,덕진치안센터,null,전남 영암군 덕진면 내촌길 18-5,null,46,46830,14103780.392,4139164.05039
2811,전남청,영암서,치안센터,510040,대불치안센터,null,전남 영암군 삼호읍 녹색로 508,null,46,46830,14076199.3852,4134848.61153
2812,전남청,영암서,치안센터,510040,미암치안센터,null,전남 영암군 미암면 미중로 15-8,null,46,46830,14089652.546,4123064.88965
2813,전남청,영암서,치안센터,510040,서호치안센터,null,전남 영암군 서호면 서호로 316,null,46,46830,14091262.3928,4130695.31373
2814,전남청,영암서,치안센터,510040,도포치안센터,null,전남 영암군 도포면 호산로 27,null,46,46830,14097917.0386,4142683.6331
2815,전남청,영암서,치안센터,510040,금정치안센터,null,전남 영암군 금정면 용두로 11-12,null,46,46830,14109529.565,4145230.80642
2816,전남청,장성서,치안센터,510040,황룡치안센터,null,전남 장성군 황룡면 뱃나드리로 91,null,46,46880,14111489.6898,4203648.569
2817,전남청,장성서,치안센터,510040,동화치안센터,null,전남 장성군 동화면 삼동로 728,null,46,46880,14108576.737,4202511.6024
2818,전남청,장성서,치안센터,510040,서삼치안센터,null,전남 장성군 서삼면 축령로 349,null,46,46880,14111638.9247,4209090.18472
2819,전남청,장성서,치안센터,510040,북상치안센터,null,전남 장성군 북하면 백양로 608,null,46,46880,14121001.7621,4220031.83978
2820,전남청,장성서,치안센터,510040,진원치안센터,null,전남 장성군 진원면 노사로 509,null,46,46880,14119164.7679,4200986.04804
2821,전남청,강진서,치안센터,510040,신전치안센터,null,전남 강진군 신전면 신정중앙길 25,null,46,46810,14106440.6495,4098026.43696
2822,전남청,강진서,치안센터,510040,병영치안센터,null,전남 강진군 병영면 병영성로 143,null,46,46810,14117030.328,4125525.48568
2823,전남청,강진서,치안센터,510040,옴천치안센터,null,전남 강진군 옴천면 옴천중앙로 43,null,46,46810,14114700.1884,4129026.36299
2824,전남청,강진서,치안센터,510040,대구치안센터,null,전남 강진군 대구면 청자로 1827,null,46,46810,14115260.849,4095817.72676
2825,전남청,담양서,치안센터,510040,용면치안센터,null,전남 담양군 용면 추령로 1,null,46,46710,14136097.7426,4213446.79529
2826,전남청,담양서,치안센터,510040,월산치안센터,null,전남 담양군 월산면 도개길 170,null,46,46710,14132214.1395,4210250.64656
2827,전남청,담양서,치안센터,510040,봉산치안센터,null,전남 담양군 봉산면 면앙정로 152,null,46,46710,14133293.8829,4200187.51917
2828,전남청,담양서,치안센터,510040,가사문학치안센터,null,전남 담양군 남면 가사문학로 1133,null,46,46710,14140708.1173,4187999.67002
2829,전남청,담양서,치안센터,510040,대덕치안센터,null,전남 담양군 대덕면 대조동1길 5,null,46,46710,14141855.2201,4197821.43604
2830,전남청,담양서,치안센터,510040,무정치안센터,null,전남 담양군 무정면 무정로 523,null,46,46710,14140871.9239,4203961.91717
2831,전남청,곡성서,치안센터,510040,겸면치안센터,null,전남 곡성군  겸면 곡순로 1850,null,46,46720,14156876.7946,4198639.28806
2832,전남청,곡성서,치안센터,510040,목사동치안센터,null,전남 곡성군  목사동면 주목로 763,null,46,46720,14170941.2442,4180330.65913
2833,전남청,곡성서,치안센터,510040,고달치안센터,null,전남 곡성군  고달면 목동1길 12,null,46,46720,14175567.8269,4204007.22553
2834,전남청,곡성서,치안센터,510040,오산치안센터,null,전남 곡성군  오산면 오산로 607,null,46,46720,14150970.3717,4196177.66785
2835,전남청,완도서,치안센터,510040,백일치안센터,null,전남 완도군 군외면 백일도길 36,null,46,46890,14091848.0113,4068589.14155
2836,전남청,완도서,치안센터,510040,생일치안센터,null,전남 완도군 생일면 생일로 593,null,46,46890,14137119.945,4073693.02385
2837,전남청,완도서,치안센터,510040,덕우치안센터,null,전남 완도군 고금면 고금로 1228,null,46,46890,14118718.2209,4088186.22206
2838,전남청,완도서,치안센터,510040,여서치안센터,null,전남 완도군 청산면 여서도길 15,null,46,46890,14129017.4223,4027006.91647
2839,전남청,완도서,치안센터,510040,대모치안센터,null,전남 완도군 청산면 대모도29번길15,null,46,46890,14110151.7631,4056125.28612
2840,전남청,완도서,치안센터,510040,횡간치안센터,null,전남 완도군 소안면 횡간도길 18,null,46,46890,14094271.5479,4060641.1961
2841,전남청,완도서,치안센터,510040,당사치안센터,null,전남 완도군 소안면 당사도길 11,null,46,46890,14092650.0682,4042921.13072
2842,전남청,완도서,치안센터,510040,넙도치안센터,null,전남 완도군 노화면 넙도289번길 18,null,46,46890,14082017.3982,4054107.95565
2843,전남청,진도서,치안센터,510040,녹진치안센터,null,전남 진도군 군내면 진도대로 8499,null,46,46900,14059871.4319,4105569.72704
2844,전남청,진도서,치안센터,510040,관매도치안센터,null,전남 진도군 조도면 관매도길 37,null,46,46900,14031710.3837,4060895.73175
2845,전남청,진도서,치안센터,510040,가사도치안센터,null,전남 진도군 지산면 가사도길 94,null,46,46900,14031875.4594,4093380.21235
2846,전남청,진도서,치안센터,510040,동거차도치안센터,null,전남 진도군 조도면 동거차동육길 50,null,46,46900,14019536.8181,4060893.88698
2847,전남청,구례서,치안센터,510040,신월치안센터,null,전남 구례군 구례읍 섬진강로 15-10,null,46,46730,14188114.246,4186571.99608
2848,전남청,구례서,치안센터,510040,문척치안센터,null,전남 구례군 문척면 수달상태로 258,null,46,46730,14191971.5888,4190019.08725
2849,전남청,구례서,치안센터,510040,용방치안센터,null,전남 구례군 용방면 용방로 475,null,46,46730,14185569.4379,4198048.07188
2850,전남청,신안서,치안센터,510040,다물도치안센터,null,전남 신안군 흑산면 다믈도길 33-21,null,46,46910,13964181.32,4128066.39484
2851,전남청,신안서,치안센터,510040,대둔도치안센터,null,전남 신안군 흑산면 김이수길 18-2,null,46,46910,13966502.1199,4127351.5522
2852,전남청,신안서,치안센터,510040,영산도치안센터,null,전남 신안군 흑산면 영산길 19-9,null,46,46910,13966974.0589,4116718.06657
2853,전남청,신안서,치안센터,510040,하태도치안센터,null,전남 신안군 흑산면 장굴길 49-1,null,46,46910,13948170.7163,4081386.84727
2854,전남청,신안서,치안센터,510040,홍도치안센터,null,전남 신안군 흑산면 홍도1길 65-2. (홍도연안여객선터미널 3층),null,null,null,13936465.7502,4121065.92799
2855,전남청,신안서,치안센터,510040,만재도치안센터,null,전남 신안군 흑산면 만재도리 산68-8,null,46,46910,13967230.3164,4056829.90403
2856,전남청,신안서,치안센터,510040,자라도치안센터,null,전남 신안군 안좌면 자라길 6-3,null,46,46910,14045040.4697,4121579.5827
2857,전남청,신안서,치안센터,510040,사치도치안센터,null,전남 신안군 안좌면 사치도길 19,null,46,46910,14032872.2363,4130522.90113
2858,전남청,신안서,치안센터,510040,고이도치안센터,null,전남 신안군 압해읍 고이길 32,null,46,46910,14058212.0367,4158433.52403
2859,전남청,신안서,치안센터,510040,수치도치안센터,null,전남 신안군 비금면 수치도길 225-6,null,46,46910,14028161.2289,4128806.46687
2860,전남청,신안서,치안센터,510040,우이도치안센터,null,전남 신안군 도로면 우이진리길 34-5,null,46,46910,14009847.937,4112286.03359
2861,전남청,신안서,치안센터,510040,마진도치안센터,null,전남 신안군 장산면 마진도길 32-12,null,46,46910,14049314.9934,4112745.04081
2862,전남청,신안서,치안센터,510040,재원도치안센터,null,전남 신안군 임자면 재원길 23-33,null,46,46910,14029407.9515,4175587.27452
2863,전남청,신안서,치안센터,510040,당사도치안센터,null,전남 신안군 암태면 당사도길 224,null,46,46910,14045826.7193,4148323.59873
2864,전남청,신안서,치안센터,510040,옥도치안센터,null,전남 신안군 하의도 옥도길 33-46,null,46,46910,14033916.3352,4119978.54737
2865,전남청,신안서,치안센터,510040,어의도치안센터,null,전남 신안군 지도읍 어의길 1-2,null,46,46910,14047155.4398,4181782.16579
2866,전남청,신안서,치안센터,510040,선도치안센터,null,전남 신안군 지도읍 매계길 17,null,46,46910,14055976.4408,4160575.43504
2867,전남청,신안서,치안센터,510040,병풍도치안센터,null,전남 신안군 증도면 병풍1길 42-6,null,46,46910,14050026.0355,4158484.25646
2868,전남청,신안서,치안센터,510040,매화치안센터,null,전남 신안군 압해읍 매화길 700,null,46,46910,14053269.1174,4152632.75301
2869,전남청,신안서,치안센터,510040,압해치안센터,null,전남 신안군 압해읍 압해로 283,null,46,46910,14066320.3258,4141562.69802
2870,경북청,경주,치안센터,510040,옥산치안센터,null,경주시 안강읍 호국2355,null,47,47130,14379109.0927,4299442.5888
2871,경북청,포북,치안센터,510040,중앙치안센터,null,포항시 북구  중앙로298번길 13-1,null,47,47113,14401138.7413,4306047.01124
2872,경북청,포북,치안센터,510040,상옥치안센터,null,포항시 북구 죽장로 1790,null,47,47113,14384148.3813,4334210.74711
2873,경북청,포남,치안센터,510040,대해치안센터,null,포항시 남구 양학천로 118번길 37,null,47,47111,14400766.4444,4303710.07146
2874,경북청,포남,치안센터,510040,운하치안센터,null,포항시 남구 해동로 133,null,47,47111,14401529.0608,4304900.12426
2875,경북청,포남,치안센터,510040,청림치안센터,null,포항시 남구 동해안로 6133,null,47,47111,14404184.7431,4299628.34189
2876,경북청,구미,치안센터,510040,송정치안센터,null,구미시 송원동로 16,null,47,47190,14287584.4894,4317001.93107
2877,경북청,구미,치안센터,510040,공단치안센터,null,구미시 1공단로 198-6,null,47,47190,14291689.2287,4314610.65775
2878,경북청,구미,치안센터,510040,원동치안센터,null,구미시 금오산로5길 6-1,null,47,47190,14286561.2073,4318252.63983
2879,경북청,구미,치안센터,510040,황상치안센터,null,구미시 수출대로31길15,null,47,47190,14296247.7062,4316063.17793
2880,경북청,구미,치안센터,510040,광평치안센터,null,구미시 구미대로19길4,null,47,47190,14289385.0599,4316029.06002
2881,경북청,경산,치안센터,510040,역전치안센터,null,경산시 중앙로 24,null,47,47290,14330198.6369,4275951.84821
2882,경북청,경산,치안센터,510040,남천치안센터,null,경산시 남천면 남천로456,null,47,47290,14329941.1438,4268458.98353
2883,경북청,경산,치안센터,510040,남산치안센터,null,경산시 남산면 하날로 315,null,47,47290,14342021.8244,4272234.38867
2884,경북청,경산,치안센터,510040,용성치안센터,null,경산시 용성면 원효로 1415,null,47,47290,14346303.3946,4272195.59103
2885,경북청,경산,치안센터,510040,청천치안센터,null,경산시 하양읍 대경로 107-4,null,47,47290,14334143.488,4284202.74312
2886,경북청,안동,치안센터,510040,서후치안센터,null,안동시 서후면 학가산온천길 369,null,47,47170,14322676.8902,4385729.37329
2887,경북청,안동,치안센터,510040,서부치안센터,null,안동시 제비원로 217,null,47,47170,14328897.8019,4379520.61143
2888,경북청,안동,치안센터,510040,남부치안센터,null,안동시 경동로 547,null,47,47170,14328773.1463,4378477.307
2889,경북청,안동,치안센터,510040,중앙치안센터,null,안동시 태사길 14-9,null,47,47170,14330356.3878,4378818.79911
2890,경북청,안동,치안센터,510040,남후치안센터,null,안동시 남후면 무릉길 94,null,47,47170,14325704.7804,4372509.86219
2891,경북청,안동,치안센터,510040,녹전치안센터,null,안동시 녹전면 녹전로 746,null,47,47170,14334827.6687,4403577.29267
2892,경북청,안동,치안센터,510040,검무치안센터,null,안동시 풍천면  갈전리 857,null,47,47170,14304338.8854,4380303.76988
2893,경북청,김천,치안센터,510040,황남치안센터,null,김천시 양금로 229,null,47,47150,14262660.0109,4316406.82952
2894,경북청,김천,치안센터,510040,봉산치안센터,null,김천시 봉산면 예지송정길 17-7,null,47,47150,14255616.515,4320112.75653
2895,경북청,김천,치안센터,510040,농소치안센터,null,김천시 농소면 농남로 48,null,47,47150,14268140.6257,4315165.22108
2896,경북청,김천,치안센터,510040,개령치안센터,null,김천시 개량면 동부길 55,null,47,47150,14269704.8426,4323657.26837
2897,경북청,김천,치안센터,510040,감천치안센터,null,김천시 감천면 금감로 1547,null,47,47150,14262765.141,4309632.57108
2898,경북청,김천,치안센터,510040,부항치안센터,null,김천시 부항면 사동 3길 12,null,47,47150,14244351.5948,4299232.94107
2899,경북청,김천,치안센터,510040,증산치안센터,null,김천시 증산면 증산로 945-21,null,47,47150,14252939.8267,4287089.96615
2900,경북청,영주,치안센터,510040,이산치안센터,null,영주시 이산면 이산로 194,null,47,47210,14321835.6266,4414100.79879
2901,경북청,영주,치안센터,510040,남부치안센터,null,영주시 구성로 260,null,47,47210,14318797.3837,4413542.3374
2902,경북청,영주,치안센터,510040,문수치안센터,null,영주 문수면 문수로 1363번길 33,null,47,47210,14319015.236,4407377.4028
2903,경북청,영주,치안센터,510040,평은치안센터,null,영주시 천상로 70-114,null,47,47210,14325479.3028,4405415.50009
2904,경북청,영주,치안센터,510040,봉현치안센터,null,영주시 봉현면 노좌로 21,null,47,47210,14304661.0106,4410476.26526
2905,경북청,영주,치안센터,510040,단산치안센터,null,영주시 단산면 옥대로 34,null,47,47210,14317803.0669,4432320.34778
2906,경북청,영천,치안센터,510040,서부치안센터,null,영천시 향군로 19(화룡동),null,47,47230,14351166.0415,4295727.43788
2907,경북청,영천,치안센터,510040,화북치안센터,null,영천시 화북면 화북길 59,null,47,47230,14351488.701,4315845.21651
2908,경북청,영천,치안센터,510040,자양치안센터,null,영천시 자양명 포은로 1625,null,47,47230,14362184.9234,4311450.83641
2909,경북청,영천,치안센터,510040,단포치안센터,null,영천시 고경면 호국로 363,null,47,47230,14357645.9602,4297900.62105
2910,경북청,상주,치안센터,510040,북문치안센터,null,상주시 북천로 67,null,47,47250,14266504.3516,4359798.57346
2911,경북청,상주,치안센터,510040,역전치안센터,null,상주시 왕산로 119,null,47,47250,14266918.5826,4357315.55797
2912,경북청,상주,치안센터,510040,이안치안센터,null,상주시 이안면 양범안룡길 31,null,47,47250,14265130.0346,4380425.6311
2913,경북청,상주,치안센터,510040,외서치안센터,null,상주시 외서면 우산로 569,null,47,47250,14261092.8662,4366580.23791
2914,경북청,상주,치안센터,510040,중동치안센터,null,상주시 중동면 공산로5,null,47,47250,14279027.6941,4359476.34999
2915,경북청,상주,치안센터,510040,외남치안센터,null,상주시 외남면 석단로 933-8,null,47,47250,14258748.411,4349981.00351
2916,경북청,상주,치안센터,510040,내서치안센터,null,상주시 내서면 낙서1길 36,null,47,47250,14252133.9961,4355778.29281
2917,경북청,상주,치안센터,510040,모서치안센터,null,상주시 모서면 중화로 866,null,47,47250,14244720.7525,4347472.24151
2918,경북청,문경,치안센터,510040,신기치안센터,null,문경시 신기1길 74,null,47,47280,14267711.9677,4388742.32395
2919,경북청,문경,치안센터,510040,동로치안센터,null,문경시 동로면 여우목록 2795,null,47,47280,14283949.3737,4407690.24618
2920,경북청,문경,치안센터,510040,영순치안센터,null,문경시 영순면 영순로275,null,47,47280,14275242.1635,4380679.01982
2921,경북청,문경,치안센터,510040,호계치안센터,null,문경시 호계면 막곡장터 19,null,47,47280,14271834.4179,4387939.11294
2922,경북청,칠곡,치안센터,510040,기산치안센터,null,칠곡군 기산면 주산로1209,null,47,47850,14291524.2643,4298697.2282
